Code,Location,Site,Day,Month,Year,Depth,Replicate,Acanthastrea,Acropora,Alveopora,Astreopora,Caulastraea,Cladopsammia,Coscinaraea,Ctenactis,Cycloseris,Cyphastrea,Diploastrea,Dipsastraea,Echinophyllia,Echinopora,Euphyllia,Favites,Fungia,Galaxea,Goniastrea,Goniopora,Heliofungia,Heliopora,Herpolitha,Hydnophora,Isopora,Leptastrea,Leptoria,Leptoseris,Lithophyllon,Lobactis,Lobophyllia,Madracis,Merulina,Micromussa,Millepora,Montipora,Mycedium,Oulastrea,Oulophyllia,Oxypora,Pachyseris,Pavona,Pectinia,Physogyra,Platygyra,Plerogyra,Plesiastrea,Pleuractis,Pocillopora,Podabacia,Polyphyllia,Porites,Psammocora,Pseudosiderastrea,Scapophyllia,Stylocoeniella,Trachyphyllia,Tubastraea,Turbinaria,Unknown,Total
TM-E-D0-2016-7-28-T2,Tanah Merah,TM-E,28,7,2016,0,2,0,0,0,0,0,0,0,5,0,11,0,62,0,42,0,22,0,0,0,34,0,0,0,0,0,0,0,0,35,0,0,0,94,0,0,48,0,0,0,0,0,0,16,0,0,0,0,0,0,187,0,212,0,0,0,0,0,0,146,0,914
TM-E-D0-2016-7-28-T3,Tanah Merah,TM-E,28,7,2016,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,43,17,0,0,0,0,0,0,0,0,0,0,92,0,55,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,153,0,25,13,0,0,0,0,0,272,0,700
TM-E-D0-2016-7-28-T4,Tanah Merah,TM-E,28,7,2016,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,74,0,0,28,0,0,0,0,0,0,0,0,0,38,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,265,0,35,0,0,0,0,0,0,205,0,698
TM-E-D0-2016-7-28-T5,Tanah Merah,TM-E,28,7,2016,0,5,11,0,0,0,0,0,0,0,0,10,0,35,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,55,0,30,0,0,0,0,0,0,0,0,0,0,0,10,0,123,0,0,0,0,150,0,185,0,0,0,0,0,0,25,0,679
TM-S-D0-2016-7-27-T1,Tanah Merah,TM-S,27,7,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,97,0,0,0,60,0,0,0,0,0,0,0,0,35,0,0,0,83,0,0,0,80,0,0,0,0,15,143,0,0,0,30,0,10,154,0,155,0,5,0,20,0,0,160,0,1062
TM-S-D0-2016-7-27-T2,Tanah Merah,TM-S,27,7,2016,0,2,38,45,0,0,0,0,0,0,0,15,0,69,0,0,0,106,0,0,20,41,0,0,0,30,0,30,0,0,66,0,0,0,125,0,0,50,0,3,0,0,44,43,0,0,42,0,0,0,65,55,0,100,0,0,0,49,0,0,184,0,1220
TM-S-D0-2016-7-27-T3,Tanah Merah,TM-S,27,7,2016,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,150,0,20,20,7,0,0,0,0,0,10,0,0,28,0,0,0,25,0,0,0,0,0,0,0,70,0,0,0,30,0,69,0,53,29,0,122,0,0,0,33,0,0,318,0,1004
TM-S-D0-2016-7-27-T4,Tanah Merah,TM-S,27,7,2016,0,4,23,0,0,0,0,0,0,0,0,55,0,54,0,0,0,56,0,0,69,23,0,0,0,0,0,0,0,0,45,0,0,0,15,0,0,15,28,0,0,10,55,108,45,0,0,0,0,0,88,237,0,171,0,9,0,5,0,0,112,0,1223
TM-S-D0-2016-7-27-T5,Tanah Merah,TM-S,27,7,2016,0,5,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,75,0,0,10,10,0,0,0,0,0,0,0,0,45,0,10,0,75,0,0,0,0,0,0,0,0,35,37,0,0,0,0,0,0,58,0,189,0,0,0,5,0,0,145,0,738
TPT-SW-D3-2019-2-13-T1,Terumbu Pempang Tengah,TPT-SW,13,2,2019,3,1,0,111,0,0,0,0,0,0,0,0,0,0,0,157,0,21,5,8,81,19,0,0,0,0,0,0,0,0,0,0,40,0,75,0,0,0,74,0,0,0,79,0,146,0,55,10,0,0,0,0,0,206,25,0,0,0,0,0,0,0,1112
TPT-SW-D3-2019-2-13-T2,Terumbu Pempang Tengah,TPT-SW,13,2,2019,3,2,15,0,0,0,0,0,0,0,0,0,90,41,0,0,0,17,0,27,62,0,0,0,0,0,0,0,0,0,58,0,45,0,208,0,0,0,0,0,0,0,86,165,150,0,45,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,1055
TPT-SW-D3-2019-2-13-T3,Terumbu Pempang Tengah,TPT-SW,13,2,2019,3,3,0,0,0,0,0,0,0,0,0,0,0,4,17,60,28,45,44,0,143,37,0,0,0,25,0,0,0,0,15,0,86,0,20,0,0,0,0,0,0,15,165,36,124,0,49,0,0,0,0,31,0,12,0,0,0,0,0,0,0,0,956
TPT-SW-D3-2019-2-13-T4,Terumbu Pempang Tengah,TPT-SW,13,2,2019,3,4,13,0,0,0,0,0,0,0,0,0,0,74,0,178,0,26,0,0,42,177,0,0,20,0,0,0,0,0,0,0,0,0,107,0,0,0,24,0,0,0,35,15,134,0,41,0,0,0,15,0,0,12,0,0,0,0,0,0,0,0,913
TPT-SW-D3-2019-2-13-T5,Terumbu Pempang Tengah,TPT-SW,13,2,2019,3,5,0,0,0,0,0,0,0,0,0,33,26,12,50,0,0,6,12,0,20,0,0,0,20,110,0,0,0,0,0,0,10,0,64,0,0,24,0,0,50,0,79,0,125,0,35,0,0,0,0,18,0,0,0,5,0,0,0,0,0,0,699
TPT-SW-D3-2016-5-19-T1,Terumbu Pempang Tengah,TPT-SW,19,5,2016,3,1,5,0,0,0,0,0,0,0,0,3,187,5,0,14,0,20,0,0,43,13,0,0,30,0,0,0,0,0,17,0,30,0,48,0,0,118,33,0,0,0,493,0,179,0,0,0,0,0,0,32,0,90,0,0,0,0,0,0,0,0,1360
TPT-SW-D3-2016-5-19-T2,Terumbu Pempang Tengah,TPT-SW,19,5,2016,3,2,17,0,0,0,0,0,0,33,0,0,0,0,0,100,0,9,0,10,82,0,0,0,0,0,0,0,0,0,23,0,15,0,65,0,0,15,33,0,0,0,190,0,204,0,75,0,0,0,0,30,0,15,0,0,0,0,0,0,35,0,951
TPT-SW-D3-2016-5-19-T3,Terumbu Pempang Tengah,TPT-SW,19,5,2016,3,3,0,0,0,0,0,0,0,0,0,0,0,10,0,422,0,0,0,0,120,203,0,0,15,0,0,0,0,0,20,0,0,0,41,0,0,0,0,0,10,55,85,115,125,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242
TPT-SW-D3-2016-5-19-T4,Terumbu Pempang Tengah,TPT-SW,19,5,2016,3,4,0,0,0,25,0,0,0,0,0,48,0,0,0,80,0,35,0,0,80,0,0,0,18,0,0,0,0,0,24,0,70,0,99,0,0,105,0,0,0,30,242,67,105,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096
TPT-SW-D3-2016-5-19-T5,Terumbu Pempang Tengah,TPT-SW,19,5,2016,3,5,0,0,0,80,0,0,0,20,0,0,0,13,0,98,0,0,0,4,151,10,0,0,8,77,0,0,0,0,10,0,21,0,86,0,0,0,37,0,0,86,34,25,61,0,20,18,0,0,0,16,0,35,0,0,0,5,0,0,0,0,915
TPT-SW-D3-2019-11-22-T1,Terumbu Pempang Tengah,TPT-SW,22,11,2019,3,1,0,0,0,0,0,0,0,0,0,0,0,28,0,116,0,30,0,89,88,0,0,0,0,5,0,0,0,0,0,0,12,0,31,0,0,0,0,0,0,65,104,27,138,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,903
TPT-SW-D3-2019-11-22-T2,Terumbu Pempang Tengah,TPT-SW,22,11,2019,3,2,0,0,0,0,0,0,0,0,0,20,0,7,42,0,0,0,0,0,123,0,0,0,0,0,0,18,0,0,0,0,0,0,159,0,0,0,29,0,0,0,177,42,280,0,133,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,1068
TPT-SW-D3-2019-11-22-T3,Terumbu Pempang Tengah,TPT-SW,22,11,2019,3,3,0,0,0,0,0,0,0,0,0,0,0,44,28,234,11,10,0,42,114,0,0,0,22,0,0,0,0,0,0,0,10,0,211,0,0,0,0,0,0,0,72,0,120,0,142,0,0,0,0,56,0,28,0,0,0,0,0,0,0,0,1144
TPT-SW-D3-2019-11-22-T4,Terumbu Pempang Tengah,TPT-SW,22,11,2019,3,4,0,75,0,0,0,0,0,0,0,8,0,23,65,52,0,0,0,39,24,0,0,0,0,0,0,0,0,0,15,0,0,0,84,0,0,0,64,0,0,0,175,36,114,0,129,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,1033
TPT-SW-D3-2019-11-22-T5,Terumbu Pempang Tengah,TPT-SW,22,11,2019,3,5,0,0,0,0,0,0,35,0,0,10,0,20,0,60,0,17,0,5,174,33,0,0,5,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,395,0,50,0,140,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,1177
